,P1,P2,P3,T1,T2,T3,TA,TG,PO,QG
2017-09-12 03:30:00,5.787406802215796,5.611217997917699,5.571972753844701,61.8022256114995,43.087460269329796,42.767751695631105,20.058892728264468,30.80156442458532,5.525576337722673,165393.16459370105
2017-09-12 04:00:00,5.791912482702799,5.616385453894045,5.577721170443736,61.78866871381714,43.0547529775476,42.75635251342069,19.592754894292533,30.790067165013053,5.530520345992558,165419.939142796
2017-09-12 04:30:00,5.796991816907767,5.619762585390742,5.581822043704146,61.7488619518316,43.05220197204017,42.77446860660072,19.414877680939128,30.792618890762235,5.535369387721532,165418.19612201164
2017-09-12 05:00:00,5.80271476540393,5.626740189295983,5.586097906105104,61.69541807913576,43.03983688668449,42.75857975691887,18.99282086892705,30.79470377329911,5.540966812999574,165390.40277066466
2017-09-12 05:30:00,5.805252494666224,5.628961299090908,5.588519336302878,61.698346015224224,43.03184605540375,42.719913395704594,19.10455832362317,30.792036752970468,5.544282207988381,165358.39952322814
2017-09-12 06:00:00,5.804031546780906,5.62833308456918,5.590355823639007,61.657332599443684,43.01470012227593,42.718047174910176,18.53991504185517,30.793673511139716,5.543789160395357,165342.00035599835
2017-09-12 06:30:00,5.805313078730509,5.629291378039126,5.59050906368443,61.658569870506994,43.01729536199247,42.718743979290295,18.355647303615914,30.787603120139465,5.545657629746773,165320.45736416042
2017-09-12 07:00:00,5.80429960787925,5.630247835670162,5.5907068612184645,61.72836429120576,43.04546091865223,42.735660146269524,18.59610319282212,30.78465553535616,5.544600443383838,165308.7
2017-09-12 07:30:00,5.80396351234305,5.6296627917240505,5.587421802694927,61.80084228956074,43.07217801370677,42.779132104181826,19.557346908669388,30.77841972160161,5.543112048220522,165299.77494091153
2017-09-12 08:00:00,5.7995337825080036,5.6217457858783915,5.581934896906056,61.89338840502285,43.1267823420005,42.873841080013094,21.12957210449343,30.772934509936245,5.536543415700493,165299.56982442172
2017-09-12 08:30:00,5.7884483465433005,5.611232454083841,5.568275109035852,62.11323558827621,43.17061326069477,42.94838854230297,22.88449535489511,30.75811029377475,5.524919023340073,165365.38550847446
2017-09-12 09:00:00,5.781488741397589,5.603125028085294,5.5613336357811765,62.362009993450826,43.2181449278075,43.02877845002925,24.75562861582225,30.753284903211732,5.516921969212826,165477.66355994815
2017-09-12 09:30:00,5.776284340835552,5.598989614866132,5.5573960388118575,62.34409173911912,43.233515429544354,43.07574750899161,26.92630076117703,30.749764061657885,5.512358727951021,165609.3407158149
2017-09-12 10:00:00,5.772075748466048,5.5945799375007965,5.554698823906167,62.37057646969095,43.313354577176206,43.1917314066152,27.24741195664159,30.75054084572882,5.508815979568071,165748.40624105718
2017-09-12 10:30:00,5.772996103204592,5.596832136195878,5.552980416887318,62.32947207052761,43.328071454216726,43.19505329732732,27.884176810727425,30.75220748854384,5.51103594299691,165876.47161240954
2017-09-12 11:00:00,5.772992629576733,5.596937547128099,5.552245766624175,62.2793150662847,43.32471871617939,43.22120997529468,28.47110555439153,30.752322481820002,5.509350703867831,165993.52696442528
2017-09-12 11:30:00,5.773194542150858,5.596237924066075,5.552989786946855,62.48503866318006,43.3312867763531,43.204069223147144,28.220574107092023,30.75246737699112,5.509979697652252,166104.88112331607
2017-09-12 12:00:00,5.771726541054728,5.595261726496228,5.5564135526404925,62.40262132089981,43.383201268621455,43.25358639918337,28.75965347837531,30.750470970202823,5.507619723075981,166218.53216527458
2017-09-12 12:30:00,5.77728329596213,5.601024981170549,5.5601022573084995,62.361672521484834,43.37908541806305,43.25927438603386,28.98368518124278,30.74946162151959,5.514244459841603,166312.92667508853
2017-09-12 13:00:00,5.787044764486568,5.611333182486578,5.5697840503041816,62.373423608834,43.389072226232884,43.2512392099623,29.33351238713339,30.747006627453718,5.524829318534727,166381.4412536484
2017-09-12 13:30:00,5.799124652821522,5.624188922751548,5.585601092565991,62.40223758509859,43.38851669017574,43.252969023834275,29.27331464164142,30.74314672899159,5.53864255909816,166424.43042793788
2017-09-12 14:00:00,5.807352779661992,5.6330130818678565,5.592773,62.38282887014425,43.38919498413146,43.25744083215546,29.756751667020005,30.74014266418025,5.548486426390816,166457.99037649634
2017-09-12 14:30:00,5.8118563506608405,5.63777609723924,5.5966470686054315,62.450438120778635,43.345703969797135,43.224182857183415,29.845082350291733,30.737115499260828,5.553265701883042,166480.6892523876
2017-09-12 15:00:00,5.818385053715306,5.644943968629423,5.605061169882156,62.398304169537326,43.368785733618296,43.22163612145493,30.005623313882214,30.73595288655961,5.560425242821694,166485.44503385207
2017-09-12 15:30:00,5.823911061224488,5.6502593084325365,5.608733068279902,62.319552765902756,43.36051710902786,43.1956536418511,29.420360622502397,30.733033224272674,5.566323533448085,166476.02943964483
2017-09-12 16:00:00,5.826722525956479,5.653039622968946,5.611612431550697,62.2897987451821,43.328799457137,43.15034834559467,29.25483455656048,30.72974423841175,5.5688696760463285,166460.92532002088
2017-09-12 16:30:00,5.827736794081018,5.6542892798927475,5.612816448099127,62.2491661849536,43.30058384589633,43.123990118654994,29.26543593312397,30.72462335450041,5.570064191235505,166434.58620700837
2017-09-12 17:00:00,5.828764937634885,5.654397329187662,5.61491356199101,62.20141631027133,43.26981701297414,43.10261527234457,28.880559060273384,30.722749072330387,5.570211787954936,166405.18000301858
2017-09-12 17:30:00,5.8286672749678266,5.654793151404256,5.616306303799062,62.170345074396344,43.24478574029278,43.05995872165219,28.459175899098412,30.716851414922967,5.570013055528908,166375.4278059044
2017-09-12 18:00:00,5.829095620926296,5.65544143573192,5.615393447309136,62.12449391594778,43.20521283656522,42.99532164001645,28.09726424844561,30.71181249168395,5.5716077524332155,166344.4867344545
2017-09-12 18:30:00,5.830090178190824,5.656800363612497,5.61712018831015,62.046411050155115,43.174037334396104,42.933401743498266,27.39093344560637,30.703752077728076,5.572911187475011,166311.94644568436
2017-09-12 19:00:00,5.832283166089607,5.659280956699455,5.618449435001189,61.98887191125022,43.14392157242296,42.88931412680538,26.480246959698693,30.69320199037221,5.575903525139369,166272.84283001663
2017-09-12 19:30:00,5.834803013225888,5.661637280894444,5.622918020456577,62.06848867040677,43.104688706367035,42.86574446510893,25.617968845668145,30.68683436544532,5.578306255553096,166229.14122596255
2017-09-12 20:00:00,5.834636208386624,5.6603946492564585,5.622552868742537,62.077239242747424,43.09176743672638,42.84306513648015,24.82268988731061,30.687452919013253,5.5763858946728435,166185.93460954266
2017-09-12 20:30:00,5.830438519676794,5.655557567681385,5.617002483035255,61.956311936930504,43.05544208227702,42.75325378520432,24.1047996502046,30.681739423257962,5.572160409740449,166150.30311620547
2017-09-12 21:00:00,5.826021625085351,5.65005678159942,5.6119747985210875,61.88239731366117,43.015081760958005,42.7495205437241,23.32907363187559,30.676833696328174,5.567623842657092,166120.20690990845
2017-09-12 21:30:00,5.821490015021497,5.646141928920492,5.604462908719958,61.790896085524615,43.00568338922035,42.69648282542183,22.58458095290967,30.672328665779943,5.564606328676814,166094.48248006994
2017-09-21 22:00:00,5.716636700129873,5.5412599223245245,5.5023129653036555,62.500995757095595,43.27289040980324,42.993316585386545,24.87179332089229,28.990087164332053,5.460030386898545,168069.04810276066
2017-09-21 22:30:00,5.726893545470389,5.550337584530122,5.515143040248411,62.46130256915128,43.28285273384409,43.00481035906404,23.98337789847601,28.98844442526461,5.466422679057039,168391.67184037433
2017-09-21 23:00:00,5.731149678751168,5.555135037065893,5.520952029959855,62.4030487919725,43.26277385696121,43.010059708028336,23.046822575889696,28.98506384246995,5.471575078321083,168301.93531235016
2017-09-21 23:30:00,5.736952213283868,5.562467388233896,5.526799246663259,62.37909692880374,43.24691555459565,42.99861502363046,22.611677585693666,28.982615675673216,5.477832457422839,168165.91347414276
2017-09-22 00:00:00,5.742547502359384,5.567895465915103,5.5315317665402315,62.37924240653358,43.23180038326437,42.991529333950176,22.782331716395397,28.979391917933345,5.482947820297864,167985.41782808886
2017-09-22 00:30:00,5.745061784252484,5.569986143877483,5.534474547703224,62.462376344456345,43.22036839426981,42.99043190930698,22.827916975070337,28.978761494783626,5.485132526297037,167832.43399160652
2017-09-22 01:00:00,5.749936028165637,5.5751488530289475,5.539628283206585,62.470873560568144,43.198418006948856,42.95412407181915,21.833849722851426,28.97700569891453,5.4908830298647215,167697.99282905133
2017-09-22 01:30:00,5.758604740278473,5.583862471633243,5.548461428371279,62.41344771374237,43.17382157632212,42.90009110519113,19.210455072302924,28.97369141990385,5.500582332617928,167475.32235022902
2017-09-22 02:00:00,5.765906048978525,5.591594865653794,5.556063801672425,62.3737476954791,43.182139626078566,42.91640642606373,19.62051104663329,28.97373769920238,5.508952513312175,167241.7055682879
2017-09-22 02:30:00,5.7704157531254126,5.595422372559868,5.561041585516035,62.406745813780155,43.17897405134652,42.91279579958146,19.978086828601498,28.97271589030047,5.513202559490503,167015.79307441277
2017-09-22 03:00:00,5.772504544292014,5.597227886093434,5.563645350134079,62.43706428808729,43.16978116313837,42.91046689580158,20.058860456578273,28.97213390847488,5.5157729785797285,166820.27519304573
2017-09-22 03:30:00,5.774058104251659,5.600043867432432,5.5637553795902885,62.43228144453864,43.17576979880233,42.911220894217855,20.23825936825543,28.970525658497266,5.517925826782282,166645.33999524478
2017-09-22 04:00:00,5.776535886076612,5.603188209941071,5.565766711518644,62.47510087485121,43.173039493322584,42.92724723322629,20.49770496437576,28.968868148451747,5.520568106387391,166497.5809275067
2017-09-22 04:30:00,5.777959136835394,5.605501730377768,5.5666778948306135,62.44985590875182,43.149662480769976,42.936365336167654,20.51648365576861,28.968385058997747,5.522414498671756,166358.3580306944
